age_from,age_to,node,knn_stability
6,7,H40-H42,0.5151515151515151
6,7,M30-M36,0.47058823529411764
6,7,A92-A99,0.041666666666666664
6,7,A00-A09,0.35135135135135137
6,7,N20-N23,0.47058823529411764
6,7,L20-L30,0.6129032258064516
6,7,H10-H13,0.6129032258064516
6,7,B35-B49,0.5625
6,7,D00-D09,0.3888888888888889
6,7,A80-A89,0.08695652173913043
6,7,M00-M25,0.5151515151515151
6,7,I20-I25,0.35135135135135137
6,7,B99-B99,0.5151515151515151
6,7,J85-J86,0.7241379310344828
6,7,D37-D48,0.47058823529411764
6,7,I00-I02,0.1111111111111111
6,7,L80-L99,0.5151515151515151
6,7,I10-I15,0.47058823529411764
6,7,G30-G32,0.5151515151515151
6,7,I05-I09,0.6129032258064516
6,7,H60-H62,0.3888888888888889
6,7,B00-B09,0.42857142857142855
6,7,F50-F59,0.35135135135135137
6,7,G50-G59,0.6129032258064516
6,7,H43-H45,0.5625
6,7,E20-E36,0.5625
6,7,I30-I52,0.6129032258064516
6,7,G10-G14,0.16279069767441862
6,7,F90-F98,0.13636363636363635
6,7,G20-G26,0.47058823529411764
6,7,H53-H54,0.47058823529411764
6,7,N80-N98,0.02040816326530612
6,7,G70-G73,0.5151515151515151
6,7,G40-G47,0.47058823529411764
6,7,J40-J47,0.5625
6,7,N60-N64,0.21951219512195122
6,7,G90-G99,0.35135135135135137
6,7,A75-A79,0.06382978723404255
7,8,N99-N99,0.28205128205128205
7,8,B50-B64,0.1111111111111111
7,8,B95-B98,0.47058823529411764
7,8,A15-A19,0.25
7,8,K50-K52,0.47058823529411764
7,8,N10-N16,0.42857142857142855
7,8,M95-M99,0.6129032258064516
7,8,E70-E90,0.3888888888888889
7,8,I60-I69,0.47058823529411764
7,8,L00-L08,0.5151515151515151
7,8,E10-E14,0.28205128205128205
7,8,A65-A69,0.5151515151515151
7,8,G35-G37,0.041666666666666664
7,8,H55-H59,0.42857142857142855
7,8,B20-B24,0.1111111111111111
7,8,H65-H75,0.35135135135135137
7,8,A50-A64,0.1111111111111111
7,8,J00-J06,0.3888888888888889
7,8,K35-K38,0.6129032258064516
7,8,C00-C97,0.3888888888888889
7,8,E40-E46,0.25
7,8,F10-F19,0.5625
7,8,J80-J84,0.47058823529411764
7,8,N30-N39,0.47058823529411764
7,8,N25-N29,0.3888888888888889
7,8,D50-D53,0.42857142857142855
7,8,G00-G09,0.3157894736842105
7,8,B85-B89,0.041666666666666664
7,8,D10-D36,0.42857142857142855
7,8,L50-L54,0.35135135135135137
7,8,D55-D59,0.041666666666666664
7,8,F60-F69,0.041666666666666664
7,8,D80-D89,0.3157894736842105
7,8,I70-I79,0.42857142857142855
7,8,K80-K87,0.42857142857142855
7,8,L40-L45,0.42857142857142855
7,8,G80-G83,0.47058823529411764
7,8,J20-J22,0.42857142857142855
7,8,K40-K46,0.6129032258064516
7,8,B65-B83,0.06382978723404255
7,8,F80-F89,0.13636363636363635
7,8,F40-F48,0.3888888888888889
7,8,I95-I99,0.42857142857142855
7,8,J90-J94,0.5151515151515151
7,8,F70-F79,0.02040816326530612
7,8,J30-J39,0.3888888888888889
7,8,N40-N51,0.35135135135135137
7,8,J95-J99,0.6129032258064516
7,8,M60-M79,0.5625
7,8,H46-H48,0.47058823529411764
7,8,H15-H22,0.42857142857142855
7,8,F30-F39,0.47058823529411764
7,8,H80-H83,0.3157894736842105
7,8,N70-N77,0.1111111111111111
7,8,K55-K64,0.6129032258064516
7,8,M40-M54,0.5151515151515151
7,8,I26-I28,0.5625
7,8,E65-E68,0.42857142857142855
7,8,B15-B19,0.3888888888888889
7,8,N00-N08,0.35135135135135137
7,8,J09-J18,0.47058823529411764
7,8,M80-M94,0.42857142857142855
7,8,F99-F99,0.08695652173913043
7,8,D65-D69,0.5151515151515151
7,8,A30-A49,0.47058823529411764
7,8,B25-B34,0.3157894736842105
7,8,K65-K67,0.5625
7,8,F00-F09,0.5151515151515151
7,8,L55-L59,0.35135135135135137
7,8,A70-A74,0.041666666666666664
7,8,K20-K31,0.47058823529411764
7,8,D70-D77,0.3888888888888889
7,8,H90-H95,0.42857142857142855
7,8,K90-K93,0.5625
7,8,B90-B94,0.19047619047619047
7,8,K00-K14,0.3157894736842105
7,8,F20-F29,0.5151515151515151
7,8,E50-E64,0.47058823529411764
7,8,A20-A28,0.3157894736842105
7,8,E15-E16,0.3157894736842105
7,8,H49-H52,0.42857142857142855
7,8,L60-L75,0.1111111111111111
7,8,N17-N19,0.5151515151515151
7,8,H30-H36,0.47058823529411764
7,8,E00-E07,0.42857142857142855
7,8,H00-H06,0.47058823529411764
7,8,I80-I89,0.6666666666666666
7,8,H25-H28,0.47058823529411764
7,8,J60-J70,0.5625
7,8,K70-K77,0.47058823529411764
7,8,G60-G64,0.5151515151515151
7,8,D60-D64,0.47058823529411764
7,8,L10-L14,0.1111111111111111
7,8,H40-H42,0.42857142857142855
7,8,M30-M36,0.35135135135135137
7,8,A92-A99,0.21951219512195122
7,8,A00-A09,0.47058823529411764
7,8,N20-N23,0.47058823529411764
7,8,L20-L30,0.47058823529411764
7,8,H10-H13,0.47058823529411764
7,8,B35-B49,0.35135135135135137
7,8,D00-D09,0.3888888888888889
7,8,A80-A89,0.16279069767441862
7,8,M00-M25,0.5151515151515151
7,8,I20-I25,0.3888888888888889
7,8,B99-B99,0.3157894736842105
7,8,J85-J86,0.25
7,8,D37-D48,0.25
7,8,I00-I02,0.02040816326530612
7,8,L80-L99,0.47058823529411764
7,8,I10-I15,0.35135135135135137
7,8,G30-G32,0.6129032258064516
7,8,I05-I09,0.3888888888888889
7,8,H60-H62,0.1111111111111111
7,8,B00-B09,0.35135135135135137
7,8,F50-F59,0.28205128205128205
7,8,G50-G59,0.5151515151515151
7,8,H43-H45,0.47058823529411764
7,8,E20-E36,0.5151515151515151
7,8,I30-I52,0.42857142857142855
7,8,G10-G14,0.1111111111111111
7,8,F90-F98,0.041666666666666664
7,8,G20-G26,0.5151515151515151
7,8,H53-H54,0.42857142857142855
7,8,N80-N98,0.08695652173913043
7,8,G70-G73,0.35135135135135137
7,8,G40-G47,0.47058823529411764
7,8,J40-J47,0.6129032258064516
7,8,N60-N64,0.08695652173913043
7,8,G90-G99,0.42857142857142855
7,8,A75-A79,0.06382978723404255
