age_from,age_to,node,knn_stability
1,2,D14,0.02040816326530612
1,2,D62,0.02040816326530612
1,2,I38,0.0
1,2,N82,0.02040816326530612
1,2,D39,0.02040816326530612
1,2,F19,0.0
1,2,A68,0.02040816326530612
1,2,C20,0.0
1,2,F18,0.0
1,2,L03,0.08695652173913043
1,2,B45,0.0
1,2,J14,0.0
1,2,I24,0.0
1,2,I36,0.0
1,2,E28,0.041666666666666664
1,2,B83,0.02040816326530612
1,2,D74,0.0
1,2,M61,0.0
1,2,N26,0.041666666666666664
1,2,C78,0.0
1,2,J82,0.0
1,2,C26,0.0
1,2,N96,0.02040816326530612
1,2,L13,0.041666666666666664
1,2,A71,0.02040816326530612
1,2,C31,0.0
1,2,D86,0.0
1,2,N39,0.02040816326530612
1,2,E16,0.02040816326530612
1,2,N48,0.08695652173913043
1,2,B72,0.06382978723404255
1,2,F69,0.02040816326530612
1,2,N23,0.0
1,2,G12,0.0
1,2,G90,0.02040816326530612
1,2,F70,0.0
1,2,N31,0.02040816326530612
1,2,M12,0.0
1,2,N91,0.041666666666666664
2,3,F55,0.0
2,3,I99,0.0
2,3,D23,0.02040816326530612
2,3,M00,0.0
2,3,A26,0.0
2,3,A25,0.0
2,3,D67,0.02040816326530612
2,3,D80,0.041666666666666664
2,3,C66,0.02040816326530612
2,3,D38,0.041666666666666664
2,3,N02,0.0
2,3,D20,0.0
2,3,N10,0.0
2,3,E10,0.08695652173913043
2,3,M16,0.0
2,3,J02,0.0
2,3,E90,0.02040816326530612
2,3,E59,0.02040816326530612
2,3,A64,0.0
2,3,H45,0.0
2,3,K67,0.0
2,3,B21,0.02040816326530612
2,3,G92,0.0
2,3,K90,0.02040816326530612
2,3,J10,0.0
2,3,D46,0.02040816326530612
2,3,D47,0.02040816326530612
2,3,H70,0.02040816326530612
2,3,A38,0.0
2,3,A51,0.0
2,3,L44,0.02040816326530612
2,3,K22,0.02040816326530612
2,3,G70,0.02040816326530612
2,3,C10,0.0
2,3,N25,0.02040816326530612
2,3,M19,0.0
2,3,N21,0.0
2,3,C92,0.041666666666666664
2,3,D58,0.0
2,3,A19,0.02040816326530612
2,3,H66,0.02040816326530612
2,3,K59,0.06382978723404255
2,3,K20,0.0
2,3,M54,0.08695652173913043
2,3,I65,0.02040816326530612
2,3,F17,0.25
2,3,L83,0.0
2,3,G03,0.0
2,3,K03,0.02040816326530612
2,3,M86,0.0
2,3,N61,0.0
2,3,J68,0.0
2,3,J12,0.0
2,3,I85,0.02040816326530612
2,3,A43,0.0
2,3,A87,0.0
2,3,D64,0.0
2,3,A52,0.0
2,3,J46,0.02040816326530612
2,3,K64,0.0
2,3,E29,0.02040816326530612
2,3,E71,0.0
2,3,K93,0.02040816326530612
2,3,L57,0.02040816326530612
2,3,M93,0.0
2,3,F14,0.0
2,3,N06,0.041666666666666664
2,3,M45,0.02040816326530612
2,3,N07,0.0
2,3,D72,0.02040816326530612
2,3,E72,0.0
2,3,G36,0.02040816326530612
2,3,G72,0.02040816326530612
2,3,M50,0.0
2,3,D53,0.0
2,3,K26,0.0
2,3,I68,0.0
2,3,N62,0.0
2,3,I21,0.02040816326530612
2,3,B74,0.02040816326530612
2,3,F10,0.28205128205128205
2,3,G58,0.06382978723404255
2,3,N01,0.0
2,3,K56,0.08695652173913043
2,3,F73,0.0
2,3,E32,0.0
2,3,J35,0.3888888888888889
2,3,L20,0.0
2,3,E40,0.041666666666666664
2,3,B16,0.0
2,3,K76,0.1111111111111111
2,3,A70,0.0
2,3,I71,0.0
2,3,D15,0.0
2,3,E70,0.0
2,3,G80,0.0
2,3,M34,0.0
2,3,L02,0.02040816326530612
2,3,K82,0.0
2,3,K92,0.0
2,3,M13,0.0
2,3,E58,0.02040816326530612
2,3,I28,0.02040816326530612
2,3,M68,0.041666666666666664
2,3,C51,0.0
2,3,N97,0.0
2,3,L85,0.02040816326530612
2,3,C25,0.0
2,3,G23,0.041666666666666664
2,3,J15,0.0
2,3,M23,0.25
2,3,M60,0.0
2,3,G11,0.02040816326530612
2,3,C80,0.0
2,3,D52,0.0
2,3,E73,0.0
2,3,F98,0.02040816326530612
2,3,I61,0.02040816326530612
2,3,M42,0.02040816326530612
2,3,D33,0.02040816326530612
2,3,M99,0.041666666666666664
2,3,K58,0.041666666666666664
2,3,F81,0.02040816326530612
2,3,I49,0.0
2,3,A23,0.041666666666666664
2,3,L12,0.0
2,3,L97,0.02040816326530612
2,3,H62,0.02040816326530612
2,3,L40,0.0
2,3,N15,0.02040816326530612
2,3,L89,0.02040816326530612
2,3,E76,0.0
2,3,H69,0.0
2,3,A01,0.0
2,3,N04,0.041666666666666664
2,3,M49,0.0
2,3,I20,0.0
2,3,L42,0.02040816326530612
2,3,F51,0.0
2,3,E54,0.0
2,3,K50,0.06382978723404255
2,3,M07,0.0
2,3,K55,0.0
2,3,L84,0.02040816326530612
2,3,J17,0.0
2,3,D07,0.0
2,3,C84,0.0
2,3,H36,0.02040816326530612
2,3,G97,0.02040816326530612
2,3,C18,0.041666666666666664
2,3,C16,0.02040816326530612
2,3,A65,0.0
2,3,K43,0.041666666666666664
2,3,F79,0.041666666666666664
2,3,D37,0.0
2,3,E22,0.0
2,3,C69,0.0
2,3,F62,0.02040816326530612
2,3,H71,0.0
2,3,M31,0.0
2,3,N94,0.0
2,3,B86,0.0
2,3,D56,0.0
2,3,G09,0.0
2,3,A44,0.041666666666666664
2,3,G95,0.02040816326530612
2,3,G83,0.0
2,3,F31,0.0
2,3,I80,0.0
2,3,G51,0.02040816326530612
2,3,K00,0.0
2,3,M18,0.0
2,3,B24,0.0
2,3,L67,0.02040816326530612
2,3,N99,0.0
2,3,A67,0.0
2,3,H27,0.041666666666666664
2,3,A96,0.0
2,3,F99,0.02040816326530612
2,3,N89,0.0
2,3,B96,0.0
2,3,C57,0.0
2,3,G61,0.0
2,3,I82,0.0
2,3,K05,0.041666666666666664
2,3,K83,0.02040816326530612
2,3,H46,0.02040816326530612
2,3,D66,0.0
2,3,L68,0.041666666666666664
2,3,K80,0.0
2,3,C22,0.02040816326530612
2,3,F22,0.06382978723404255
2,3,L11,0.02040816326530612
2,3,D06,0.041666666666666664
2,3,A27,0.0
2,3,B06,0.02040816326530612
2,3,F89,0.0
2,3,H57,0.0
2,3,L23,0.0
2,3,N45,0.0
2,3,B20,0.0
2,3,E26,0.02040816326530612
2,3,I62,0.02040816326530612
2,3,C23,0.02040816326530612
2,3,L54,0.02040816326530612
2,3,K52,0.1111111111111111
2,3,I40,0.02040816326530612
2,3,B55,0.0
2,3,C40,0.0
2,3,C77,0.0
2,3,B30,0.02040816326530612
2,3,A30,0.0
2,3,E52,0.02040816326530612
2,3,K28,0.0
2,3,M03,0.02040816326530612
2,3,I44,0.0
2,3,G43,0.0
2,3,C33,0.02040816326530612
2,3,L30,0.02040816326530612
2,3,B53,0.0
2,3,C79,0.0
2,3,D77,0.02040816326530612
2,3,H61,0.0
2,3,M66,0.02040816326530612
2,3,D29,0.02040816326530612
2,3,I77,0.0
2,3,L26,0.0
2,3,F11,0.28205128205128205
2,3,F44,0.02040816326530612
2,3,A22,0.02040816326530612
2,3,C90,0.0
2,3,C02,0.02040816326530612
2,3,B01,0.041666666666666664
2,3,M43,0.0
2,3,A03,0.02040816326530612
2,3,H95,0.0
2,3,D16,0.19047619047619047
2,3,K62,0.02040816326530612
2,3,L21,0.02040816326530612
2,3,C30,0.02040816326530612
2,3,I13,0.02040816326530612
2,3,B22,0.02040816326530612
2,3,K75,0.0
2,3,H20,0.02040816326530612
2,3,A34,0.0
2,3,D21,0.041666666666666664
2,3,I02,0.02040816326530612
2,3,L74,0.02040816326530612
2,3,F41,0.3157894736842105
2,3,F30,0.0
2,3,B23,0.041666666666666664
2,3,C00,0.0
2,3,J11,0.0
2,3,I47,0.02040816326530612
2,3,B03,0.0
2,3,H11,0.041666666666666664
2,3,H26,0.02040816326530612
2,3,M53,0.02040816326530612
2,3,G54,0.0
2,3,N22,0.0
2,3,E21,0.02040816326530612
2,3,M22,0.25
2,3,C68,0.0
2,3,F06,0.02040816326530612
2,3,M77,0.0
2,3,L41,0.02040816326530612
2,3,B44,0.0
2,3,B64,0.06382978723404255
2,3,H35,0.02040816326530612
2,3,C47,0.0
2,3,B92,0.041666666666666664
2,3,D82,0.08695652173913043
2,3,B41,0.0
2,3,B52,0.02040816326530612
2,3,F33,0.28205128205128205
2,3,L29,0.02040816326530612
2,3,C21,0.06382978723404255
2,3,L60,0.0
2,3,F05,0.02040816326530612
2,3,F00,0.0
2,3,F13,0.28205128205128205
2,3,M94,0.0
2,3,M96,0.0
2,3,G10,0.0
2,3,C05,0.0
2,3,D75,0.02040816326530612
2,3,E35,0.0
2,3,K14,0.0
2,3,K38,0.0
2,3,J04,0.0
2,3,A20,0.0
2,3,G07,0.02040816326530612
2,3,M62,0.0
2,3,H81,0.0
2,3,K23,0.0
2,3,K91,0.0
2,3,K60,0.02040816326530612
2,3,A46,0.02040816326530612
2,3,C01,0.02040816326530612
2,3,C06,0.06382978723404255
2,3,C48,0.02040816326530612
2,3,G82,0.0
2,3,J47,0.041666666666666664
2,3,K12,0.0
2,3,H74,0.02040816326530612
2,3,M30,0.02040816326530612
2,3,I22,0.0
2,3,N43,0.02040816326530612
2,3,A63,0.0
2,3,B98,0.0
2,3,J05,0.0
2,3,M79,0.0
2,3,A94,0.0
2,3,L82,0.02040816326530612
2,3,K35,0.16279069767441862
2,3,B80,0.0
2,3,J33,0.35135135135135137
2,3,I52,0.041666666666666664
2,3,A85,0.02040816326530612
2,3,K46,0.0
2,3,G26,0.02040816326530612
2,3,B51,0.0
2,3,H05,0.0
2,3,D61,0.0
2,3,K11,0.02040816326530612
2,3,L75,0.0
2,3,K07,0.13636363636363635
2,3,D84,0.0
2,3,F45,0.3157894736842105
2,3,C91,0.02040816326530612
2,3,M81,0.0
2,3,J39,0.0
2,3,F16,0.02040816326530612
2,3,N11,0.02040816326530612
2,3,F95,0.0
2,3,D50,0.06382978723404255
2,3,E64,0.0
2,3,H13,0.0
2,3,K40,0.02040816326530612
2,3,F82,0.0
2,3,E88,0.0
2,3,J92,0.02040816326530612
2,3,A74,0.02040816326530612
2,3,G35,0.0
2,3,K42,0.0
2,3,J93,0.0
2,3,G98,0.02040816326530612
2,3,J20,0.0
2,3,B50,0.0
2,3,D81,0.02040816326530612
2,3,A17,0.0
2,3,A66,0.02040816326530612
2,3,K66,0.041666666666666664
2,3,J81,0.0
2,3,H04,0.0
2,3,B42,0.041666666666666664
2,3,I46,0.02040816326530612
2,3,F28,0.041666666666666664
2,3,N47,0.13636363636363635
2,3,L62,0.02040816326530612
2,3,N93,0.0
2,3,C62,0.0
2,3,B67,0.0
2,3,A48,0.0
2,3,E02,0.0
2,3,C07,0.041666666666666664
2,3,B79,0.0
2,3,J16,0.0
2,3,N71,0.06382978723404255
2,3,D31,0.041666666666666664
2,3,G55,0.0
2,3,I41,0.041666666666666664
2,3,L71,0.041666666666666664
2,3,B09,0.02040816326530612
2,3,L93,0.02040816326530612
2,3,N81,0.0
2,3,A53,0.0
2,3,C81,0.0
2,3,H16,0.06382978723404255
2,3,J84,0.0
2,3,D25,0.0
2,3,D40,0.0
2,3,L56,0.0
2,3,C88,0.0
2,3,N37,0.041666666666666664
2,3,C14,0.0
2,3,C41,0.0
2,3,J90,0.0
2,3,L28,0.0
2,3,J67,0.041666666666666664
2,3,M67,0.28205128205128205
2,3,K31,0.02040816326530612
2,3,B81,0.02040816326530612
2,3,K85,0.0
2,3,L08,0.02040816326530612
2,3,L63,0.0
2,3,C46,0.0
2,3,F02,0.0
2,3,A15,0.0
2,3,K02,0.21951219512195122
2,3,H51,0.02040816326530612
2,3,K61,0.0
2,3,G41,0.0
2,3,N60,0.0
2,3,E30,0.0
2,3,I73,0.02040816326530612
2,3,A05,0.0
2,3,N30,0.0
2,3,D19,0.0
2,3,I42,0.0
2,3,D48,0.0
2,3,F59,0.02040816326530612
2,3,B08,0.02040816326530612
2,3,H54,0.0
2,3,C67,0.0
2,3,I83,0.02040816326530612
2,3,J42,0.0
2,3,A21,0.02040816326530612
2,3,B19,0.0
2,3,D60,0.0
2,3,A77,0.0
2,3,D22,0.02040816326530612
2,3,F84,0.02040816326530612
2,3,G93,0.0
2,3,K51,0.0
2,3,D03,0.0
2,3,M88,0.041666666666666664
2,3,N49,0.0
2,3,N50,0.0
2,3,B71,0.06382978723404255
2,3,K08,0.02040816326530612
2,3,N92,0.0
2,3,C95,0.0
2,3,K30,0.0
2,3,E04,0.0
2,3,A80,0.0
2,3,C09,0.02040816326530612
2,3,F07,0.02040816326530612
2,3,N12,0.02040816326530612
2,3,H21,0.0
2,3,D34,0.02040816326530612
2,3,J43,0.0
2,3,A98,0.0
2,3,H15,0.0
2,3,A28,0.041666666666666664
2,3,A78,0.0
2,3,F39,0.0
2,3,M46,0.0
2,3,B02,0.0
2,3,C38,0.02040816326530612
2,3,N20,0.28205128205128205
2,3,D43,0.02040816326530612
2,3,J22,0.041666666666666664
2,3,N64,0.02040816326530612
2,3,E56,0.041666666666666664
2,3,B58,0.0
2,3,I30,0.0
2,3,B07,0.0
2,3,D09,0.0
2,3,E74,0.0
2,3,H49,0.02040816326530612
2,3,M70,0.02040816326530612
2,3,E87,0.28205128205128205
2,3,J21,0.02040816326530612
2,3,E65,0.02040816326530612
2,3,E06,0.0
2,3,I15,0.0
2,3,A50,0.0
2,3,B65,0.02040816326530612
2,3,F83,0.041666666666666664
2,3,F25,0.0
2,3,L00,0.02040816326530612
2,3,D04,0.02040816326530612
2,3,I09,0.02040816326530612
2,3,I95,0.0
2,3,K74,0.0
2,3,K70,0.0
2,3,L53,0.041666666666666664
2,3,B59,0.0
2,3,J61,0.02040816326530612
2,3,B89,0.0
2,3,A32,0.0
2,3,A04,0.02040816326530612
2,3,B40,0.02040816326530612
2,3,J85,0.02040816326530612
2,3,G37,0.02040816326530612
2,3,K77,0.0
2,3,B43,0.0
2,3,B37,0.041666666666666664
2,3,D36,0.041666666666666664
2,3,M72,0.0
2,3,F03,0.02040816326530612
2,3,G20,0.02040816326530612
2,3,A90,0.0
2,3,D11,0.02040816326530612
2,3,D59,0.041666666666666664
2,3,H03,0.02040816326530612
2,3,I78,0.02040816326530612
2,3,C72,0.06382978723404255
2,3,H90,0.0
2,3,L73,0.041666666666666664
2,3,M51,0.08695652173913043
2,3,C71,0.0
2,3,B94,0.02040816326530612
2,3,M80,0.02040816326530612
2,3,J94,0.0
2,3,I25,0.0
2,3,F43,0.25
2,3,G14,0.02040816326530612
2,3,A91,0.02040816326530612
2,3,E23,0.0
2,3,G73,0.02040816326530612
2,3,D44,0.0
2,3,D76,0.0
2,3,E66,0.13636363636363635
2,3,C24,0.041666666666666664
2,3,N36,0.0
2,3,N75,0.041666666666666664
2,3,N14,0.0
2,3,H06,0.0
2,3,E07,0.0
2,3,J03,0.35135135135135137
2,3,C11,0.0
2,3,B39,0.02040816326530612
2,3,I27,0.0
2,3,L22,0.0
2,3,L25,0.02040816326530612
2,3,N18,0.0
2,3,F60,0.28205128205128205
2,3,H42,0.02040816326530612
2,3,I86,0.02040816326530612
2,3,A79,0.0
2,3,A18,0.0
2,3,H59,0.06382978723404255
2,3,J44,0.0
2,3,J62,0.0
2,3,K09,0.0
2,3,H10,0.0
2,3,D13,0.0
2,3,C15,0.02040816326530612
2,3,M14,0.02040816326530612
2,3,L70,0.02040816326530612
2,3,M71,0.02040816326530612
2,3,C17,0.0
2,3,J32,0.35135135135135137
2,3,N72,0.02040816326530612
2,3,F72,0.0
2,3,K63,0.0
2,3,E75,0.041666666666666664
2,3,E78,0.1111111111111111
2,3,E05,0.041666666666666664
2,3,K45,0.06382978723404255
2,3,A69,0.0
2,3,A49,0.0
2,3,E14,0.13636363636363635
2,3,I50,0.02040816326530612
2,3,M85,0.06382978723404255
2,3,C58,0.02040816326530612
2,3,E53,0.02040816326530612
2,3,E24,0.0
2,3,E25,0.02040816326530612
2,3,I00,0.02040816326530612
2,3,M73,0.0
2,3,N42,0.0
2,3,H33,0.0
2,3,L86,0.02040816326530612
2,3,A16,0.0
2,3,G31,0.0
2,3,I43,0.0
2,3,M15,0.041666666666666664
2,3,M36,0.0
2,3,N51,0.0
2,3,B46,0.02040816326530612
2,3,H53,0.08695652173913043
2,3,L27,0.0
2,3,C82,0.0
2,3,G99,0.0
2,3,B77,0.0
2,3,J96,0.0
2,3,J99,0.0
2,3,E67,0.0
2,3,A36,0.02040816326530612
2,3,M95,0.35135135135135137
2,3,G25,0.0
2,3,K37,0.13636363636363635
2,3,C85,0.02040816326530612
2,3,M01,0.02040816326530612
2,3,D12,0.02040816326530612
2,3,H68,0.02040816326530612
2,3,F01,0.041666666666666664
2,3,K72,0.041666666666666664
2,3,H60,0.02040816326530612
2,3,I05,0.02040816326530612
2,3,L59,0.0
2,3,E41,0.0
2,3,A59,0.041666666666666664
2,3,I60,0.02040816326530612
2,3,G94,0.0
2,3,K36,0.0
2,3,G02,0.0
2,3,L04,0.0
2,3,F23,0.02040816326530612
2,3,N76,0.0
2,3,C34,0.0
2,3,A95,0.0
2,3,G47,0.0
2,3,H72,0.02040816326530612
2,3,I88,0.0
2,3,N08,0.041666666666666664
2,3,M06,0.02040816326530612
2,3,J06,0.06382978723404255
2,3,A99,0.02040816326530612
2,3,C96,0.0
2,3,D69,0.0
2,3,G22,0.0
2,3,N16,0.02040816326530612
2,3,B38,0.041666666666666664
2,3,J36,0.35135135135135137
2,3,G32,0.02040816326530612
2,3,B75,0.041666666666666664
2,3,F48,0.0
2,3,I37,0.02040816326530612
2,3,C86,0.02040816326530612
2,3,N19,0.02040816326530612
2,3,M63,0.02040816326530612
2,3,E83,0.0
2,3,L94,0.02040816326530612
2,3,J95,0.0
2,3,H91,0.28205128205128205
2,3,F20,0.02040816326530612
2,3,A83,0.0
2,3,F80,0.041666666666666664
2,3,H83,0.25
2,3,L45,0.0
2,3,M11,0.0
2,3,K04,0.25
2,3,N29,0.0
2,3,A56,0.0
2,3,A40,0.0
2,3,B91,0.041666666666666664
2,3,H94,0.0
2,3,J69,0.0
2,3,H58,0.02040816326530612
2,3,C45,0.02040816326530612
2,3,C93,0.041666666666666664
2,3,F42,0.0
2,3,E44,0.0
2,3,F94,0.0
2,3,G24,0.0
2,3,C19,0.02040816326530612
2,3,C13,0.0
2,3,B87,0.0
2,3,D73,0.0
2,3,G71,0.02040816326530612
2,3,C52,0.0
2,3,D65,0.06382978723404255
2,3,J45,0.28205128205128205
2,3,H92,0.041666666666666664
2,3,M20,0.0
2,3,M75,0.041666666666666664
2,3,I67,0.0
2,3,L52,0.02040816326530612
2,3,E45,0.0
2,3,G13,0.0
2,3,J38,0.0
2,3,E89,0.0
2,3,N86,0.0
2,3,B70,0.0
2,3,D02,0.041666666666666664
2,3,A55,0.0
2,3,A88,0.0
2,3,J80,0.0
2,3,L92,0.02040816326530612
2,3,D35,0.0
2,3,G64,0.02040816326530612
2,3,M33,0.02040816326530612
2,3,D57,0.0
2,3,F68,0.02040816326530612
2,3,I06,0.0
2,3,K86,0.0
2,3,F53,0.041666666666666664
2,3,H40,0.041666666666666664
2,3,N70,0.041666666666666664
2,3,I66,0.0
2,3,I74,0.02040816326530612
2,3,M48,0.0
2,3,D30,0.02040816326530612
2,3,N32,0.06382978723404255
2,3,A37,0.02040816326530612
2,3,B27,0.35135135135135137
2,3,B00,0.0
2,3,E68,0.041666666666666664
2,3,E85,0.0
2,3,A07,0.0
2,3,D89,0.02040816326530612
2,3,M35,0.02040816326530612
2,3,M89,0.02040816326530612
2,3,H02,0.02040816326530612
2,3,A97,0.02040816326530612
2,3,J91,0.0
2,3,M10,0.0
2,3,I26,0.0
2,3,E84,0.02040816326530612
2,3,D32,0.0
2,3,G56,0.06382978723404255
2,3,H31,0.02040816326530612
2,3,F63,0.0
2,3,I35,0.02040816326530612
2,3,L81,0.0
2,3,L91,0.0
2,3,H01,0.02040816326530612
2,3,M32,0.06382978723404255
2,3,I87,0.02040816326530612
2,3,A35,0.0
2,3,N46,0.02040816326530612
2,3,B36,0.0
2,3,F91,0.02040816326530612
2,3,M83,0.02040816326530612
2,3,B82,0.0
2,3,D51,0.0
2,3,L87,0.0
2,3,C55,0.041666666666666664
2,3,C75,0.02040816326530612
2,3,D18,0.0
2,3,C54,0.0
2,3,N73,0.0
2,3,B49,0.02040816326530612
2,3,C94,0.0
2,3,H18,0.02040816326530612
2,3,N95,0.0
2,3,N74,0.0
2,3,C60,0.0
2,3,F61,0.0
2,3,M92,0.06382978723404255
2,3,B35,0.0
2,3,J86,0.0
2,3,L88,0.0
2,3,H34,0.0
2,3,M21,0.0
2,3,F78,0.0
2,3,K73,0.0
2,3,C65,0.041666666666666664
2,3,A75,0.0
2,3,D27,0.0
2,3,I51,0.041666666666666664
2,3,K71,0.0
2,3,N88,0.041666666666666664
2,3,A81,0.0
2,3,L72,0.02040816326530612
2,3,E63,0.0
2,3,L05,0.19047619047619047
2,3,C50,0.02040816326530612
2,3,H22,0.0
2,3,J00,0.041666666666666664
2,3,L95,0.0
2,3,I01,0.02040816326530612
2,3,A93,0.02040816326530612
2,3,M08,0.041666666666666664
2,3,I64,0.0
2,3,I72,0.0
2,3,H93,0.28205128205128205
2,3,G21,0.041666666666666664
2,3,D42,0.02040816326530612
2,3,I81,0.0
2,3,C08,0.0
2,3,G91,0.0
2,3,B05,0.0
2,3,C43,0.0
2,3,F88,0.0
2,3,A58,0.02040816326530612
2,3,B76,0.0
2,3,C04,0.0
2,3,C49,0.0
2,3,I69,0.02040816326530612
2,3,K29,0.1111111111111111
2,3,F34,0.02040816326530612
2,3,I32,0.06382978723404255
2,3,G62,0.0
2,3,H67,0.0
2,3,I89,0.0
2,3,E46,0.0
2,3,F38,0.02040816326530612
2,3,E15,0.0
2,3,G05,0.0
2,3,L80,0.0
2,3,F40,0.0
2,3,C39,0.0
2,3,F24,0.02040816326530612
2,3,H73,0.0
2,3,K44,0.1111111111111111
2,3,K65,0.13636363636363635
2,3,H52,0.13636363636363635
2,3,K21,0.1111111111111111
2,3,H82,0.0
2,3,C64,0.02040816326530612
2,3,E13,0.0
2,3,F32,0.28205128205128205
2,3,I12,0.02040816326530612
2,3,A09,0.02040816326530612
2,3,L14,0.02040816326530612
2,3,N77,0.02040816326530612
2,3,N44,0.02040816326530612
2,3,A86,0.0
2,3,M41,0.02040816326530612
2,3,J37,0.0
2,3,F29,0.0
2,3,C44,0.0
2,3,K13,0.0
2,3,G52,0.02040816326530612
2,3,N87,0.0
2,3,G59,0.0
2,3,G63,0.0
2,3,G40,0.06382978723404255
2,3,J41,0.0
2,3,F54,0.0
2,3,N27,0.0
2,3,D24,0.02040816326530612
2,3,I63,0.0
2,3,L58,0.02040816326530612
2,3,F50,0.0
2,3,I31,0.0
2,3,E01,0.0
2,3,E50,0.0
2,3,I33,0.0
2,3,I70,0.02040816326530612
2,3,L64,0.02040816326530612
2,3,M24,0.19047619047619047
2,3,B85,0.02040816326530612
2,3,E61,0.02040816326530612
2,3,N84,0.041666666666666664
2,3,H00,0.0
2,3,E12,0.02040816326530612
2,3,C83,0.0
2,3,K57,0.0
2,3,H55,0.0
2,3,J09,0.0
2,3,B97,0.02040816326530612
2,3,G53,0.0
2,3,J34,0.35135135135135137
2,3,K27,0.041666666666666664
2,3,H75,0.041666666666666664
2,3,N33,0.0
2,3,N63,0.02040816326530612
2,3,N90,0.06382978723404255
2,3,I39,0.02040816326530612
2,3,N85,0.02040816326530612
2,3,B33,0.02040816326530612
2,3,C03,0.02040816326530612
2,3,A84,0.041666666666666664
2,3,H17,0.06382978723404255
2,3,H48,0.0
2,3,I11,0.0
2,3,N80,0.02040816326530612
2,3,E80,0.0
2,3,N05,0.0
2,3,B99,0.0
2,3,K01,0.16279069767441862
2,3,E43,0.0
2,3,C32,0.041666666666666664
2,3,A24,0.0
2,3,I45,0.0
2,3,J13,0.02040816326530612
2,3,D17,0.0
2,3,H65,0.0
2,3,I79,0.02040816326530612
2,3,J64,0.0
2,3,D01,0.041666666666666664
2,3,D83,0.0
2,3,I48,0.0
2,3,I84,0.02040816326530612
2,3,H43,0.02040816326530612
2,3,L66,0.0
2,3,N17,0.041666666666666664
2,3,G08,0.0
2,3,M87,0.02040816326530612
2,3,D68,0.0
2,3,E42,0.0
2,3,J40,0.041666666666666664
2,3,G81,0.0
2,3,F09,0.041666666666666664
2,3,C63,0.0
2,3,E27,0.0
2,3,M25,0.19047619047619047
2,3,B26,0.041666666666666664
2,3,J66,0.0
2,3,A92,0.0
2,3,E31,0.0
2,3,A82,0.0
2,3,E20,0.02040816326530612
2,3,H19,0.02040816326530612
2,3,G01,0.0
2,3,J98,0.0
2,3,B95,0.0
2,3,F92,0.0
2,3,H50,0.19047619047619047
2,3,M02,0.02040816326530612
2,3,I98,0.0
2,3,L99,0.02040816326530612
2,3,E51,0.0
2,3,B34,0.0
2,3,J63,0.0
2,3,B66,0.06382978723404255
2,3,F04,0.06382978723404255
2,3,I08,0.0
2,3,L51,0.041666666666666664
2,3,G96,0.02040816326530612
2,3,G57,0.02040816326530612
2,3,D55,0.0
2,3,A39,0.0
2,3,C97,0.0
2,3,B25,0.0
2,3,F65,0.041666666666666664
2,3,J01,0.0
2,3,J65,0.0
2,3,H25,0.02040816326530612
2,3,D70,0.0
2,3,E00,0.0
2,3,G46,0.0
2,3,A89,0.02040816326530612
2,3,D00,0.02040816326530612
2,3,D41,0.02040816326530612
2,3,B47,0.02040816326530612
2,3,E11,0.02040816326530612
2,3,G60,0.0
2,3,H30,0.02040816326530612
2,3,E77,0.02040816326530612
2,3,F15,0.0
2,3,H80,0.02040816326530612
2,3,B48,0.0
2,3,J60,0.02040816326530612
2,3,E60,0.02040816326530612
2,3,D05,0.02040816326530612
2,3,B56,0.0
2,3,G04,0.0
2,3,A42,0.0
2,3,B68,0.0
2,3,M17,0.0
2,3,L98,0.041666666666666664
2,3,G50,0.0
2,3,B15,0.02040816326530612
2,3,I07,0.0
2,3,D26,0.02040816326530612
2,3,I97,0.0
2,3,C73,0.0
2,3,K25,0.0
2,3,F64,0.02040816326530612
2,3,M40,0.0
2,3,E55,0.02040816326530612
2,3,J70,0.02040816326530612
2,3,B73,0.0
2,3,E03,0.02040816326530612
2,3,L50,0.02040816326530612
2,3,A60,0.02040816326530612
2,3,A00,0.02040816326530612
2,3,K41,0.02040816326530612
2,3,F93,0.02040816326530612
2,3,N03,0.02040816326530612
2,3,N83,0.0
2,3,K81,0.0
2,3,M84,0.0
2,3,E86,0.02040816326530612
2,3,B54,0.0
2,3,M76,0.02040816326530612
2,3,C56,0.0
2,3,F66,0.041666666666666664
2,3,H32,0.0
2,3,M09,0.0
2,3,N28,0.02040816326530612
2,3,L65,0.0
2,3,N34,0.02040816326530612
2,3,M90,0.0
2,3,A08,0.0
2,3,J18,0.16279069767441862
2,3,A54,0.041666666666666664
2,3,M91,0.0
2,3,A41,0.0
2,3,M47,0.0
2,3,F52,0.0
2,3,D63,0.0
2,3,A57,0.02040816326530612
2,3,D45,0.0
2,3,C70,0.0
2,3,C12,0.0
2,3,G30,0.0
2,3,I23,0.041666666666666664
2,3,G00,0.041666666666666664
2,3,G06,0.02040816326530612
2,3,K87,0.02040816326530612
2,3,L43,0.0
2,3,B60,0.02040816326530612
2,3,C74,0.0
2,3,F21,0.041666666666666664
2,3,F71,0.02040816326530612
2,3,F90,0.0
2,3,A31,0.0
2,3,A02,0.0
2,3,B90,0.06382978723404255
2,3,A33,0.02040816326530612
2,3,D71,0.02040816326530612
2,3,H47,0.0
2,3,M82,0.0
2,3,N00,0.0
2,3,C37,0.0
2,3,D28,0.0
2,3,B57,0.0
2,3,L55,0.0
2,3,L10,0.0
2,3,B78,0.0
