node,mean_drift,std_drift,n_transitions,chronic
A23,0.07382604054042265,0.0021426503278221256,7,False
C76,0.07378830441406792,0.0018877581580655737,7,False
G92,0.07377937116793219,0.0038176871301622336,7,False
L43,0.07377254217863076,0.004010939376877664,7,False
K91,0.07375901937484737,0.0033553741275502286,7,False
E59,0.07374551679406842,0.0042248786033735,7,False
A15,0.07373738182442525,0.0034755307189813915,7,False
J09,0.07371202643428522,0.003635956390550266,7,False
F24,0.07370168183531076,0.004621314496377481,7,False
K23,0.07367310672998426,0.003101597810045941,7,True
C88,0.07367148995399468,0.003344510313870174,7,False
B87,0.07365787880761278,0.0031741339407311622,7,False
H06,0.07361004501581188,0.0028448045554655926,7,False
I98,0.07360379291432241,0.004897606785857377,7,False
F72,0.07359451694147924,0.0028216439195546416,7,False
G06,0.07358717811959126,0.0031706486814063314,7,False
A65,0.07357954872506,0.0027429916902561736,7,False
M91,0.07355944918734682,0.001782551588161311,7,False
B49,0.07355664351156777,0.0020414552235765108,7,False
H94,0.07351603784731453,0.003690228824583135,7,False
